dateTime,airTempF,precipInches,leafWetnessMinutes,rhPercent,windSpeedMph,windDirDegrees,solarRadLangleys,soilTempF,SoilMoistM3M3,dewpointF
08/23/2020 11:00 EDT,82.2,0.00,0,65,4.5,95,51,71.4,0.12,69
08/23/2020 10:00 EDT,79.9,0.00,0,68,2.2,95,41,70.7,0.12,68
08/23/2020 09:00 EDT,76.3,0.00,0,74,1.6,126,26,70.3,0.12,67
08/23/2020 08:00 EDT,70.5,0.00,27,87,2.2,323,12,70.3,0.12,66
08/23/2020 07:00 EDT,64.8,0.00,60,94,0.7,347,1,70.7,0.12,63
08/23/2020 06:00 EDT,63.3,0.00,60,96,0.7,190,0,71.1,0.12,62
08/23/2020 05:00 EDT,63.9,0.00,60,95,2.2,320,0,71.2,0.12,62
08/23/2020 04:00 EDT,64.0,0.00,60,95,0.0,320,0,71.6,0.12,63
08/23/2020 03:00 EDT,64.4,0.00,0,95,1.6,319,0,72.0,0.12,63
08/23/2020 02:00 EDT,65.0,0.00,0,95,0.8,221,0,72.5,0.1,64
08/23/2020 01:00 EDT,65.5,0.00,60,94,0.0,319,0,72.9,0.12,64
08/23/2020 00:00 EDT,66.9,0.00,60,92,0.7,319,0,73.4,0.12,64
08/22/2020 23:00 EDT,68.2,0.00,60,90,1.6,319,0,73.9,0.12,65
08/22/2020 22:00 EDT,68.7,0.00,57,89,0.0,319,0,74.5,0.12,65
08/22/2020 21:00 EDT,71.4,0.00,10,86,1.6,319,0,75.0,0.12,67
08/22/2020 20:00 EDT,76.3,0.00,0,77,1.6,80,4,75.6,0.12,69
08/22/2020 19:00 EDT,82.8,0.00,0,61,0.7,56,16,75.9,0.12,68
08/22/2020 18:00 EDT,85.1,0.00,0,55,2.2,63,27,75.9,0.12,67
08/22/2020 17:00 EDT,86.7,0.00,0,51,1.6,298,26,75.9,0.12,66
08/22/2020 16:00 EDT,86.7,0.00,0,50,3.8,331,63,75.6,0.12,66
08/22/2020 15:00 EDT,86.2,0.00,0,49,5.1,317,62,74.8,0.12,65
08/22/2020 14:00 EDT,84.9,0.00,0,55,2.9,337,43,74.1,0.12,67
08/22/2020 13:00 EDT,85.6,0.00,0,51,6.7,284,70,72.7,0.12,65
08/22/2020 12:00 EDT,81.3,0.00,0,61,4.5,306,49,71.6,0.12,67
08/22/2020 11:00 EDT,81.1,0.00,0,63,2.9,122,55,70.3,0.12,67
08/22/2020 10:00 EDT,79.3,0.00,0,66,2.9,302,41,69.6,0.12,67
08/22/2020 09:00 EDT,75.0,0.00,0,71,2.2,121,26,69.1,0.12,65
08/22/2020 08:00 EDT,69.6,0.00,1,78,1.6,146,13,69.1,0.12,62
08/22/2020 07:00 EDT,64.0,0.00,46,89,0.0,271,2,69.3,0.12,61
08/22/2020 06:00 EDT,60.8,0.00,60,92,0.7,166,0,69.4,0.12,58
08/22/2020 05:00 EDT,61.9,0.00,60,92,0.7,166,0,69.8,0.12,60
08/22/2020 04:00 EDT,61.2,0.00,60,93,0.7,166,0,70.2,0.12,59
08/22/2020 03:00 EDT,60.8,0.00,60,93,0.7,166,0,70.5,0.12,59
08/22/2020 02:00 EDT,63.0,0.00,60,91,0.0,153,0,70.9,0.12,60
08/22/2020 01:00 EDT,63.3,0.00,60,91,0.0,153,0,71.4,0.12,61
08/22/2020 00:00 EDT,63.7,0.00,59,91,0.0,153,0,72.0,0.12,61
08/21/2020 23:00 EDT,64.2,0.00,42,90,0.0,153,0,72.5,0.12,61
08/21/2020 22:00 EDT,65.7,0.00,18,88,2.2,250,0,73.0,0.12,62
08/21/2020 21:00 EDT,68.0,0.00,4,82,1.6,293,0,73.6,0.12,62
08/21/2020 20:00 EDT,75.2,0.00,0,66,2.2,293,4,74.1,0.12,63
08/21/2020 19:00 EDT,81.0,0.00,0,54,3.8,305,17,74.3,0.12,63
08/21/2020 18:00 EDT,83.3,0.00,0,48,6.7,288,32,74.3,0.12,62
08/21/2020 17:00 EDT,84.9,0.00,0,49,5.1,288,48,74.1,0.12,64
08/21/2020 16:00 EDT,84.0,0.00,0,50,8.3,281,50,73.6,0.12,63
08/21/2020 15:00 EDT,83.8,0.00,0,50,6.0,288,52,73.0,0.12,63
08/21/2020 14:00 EDT,81.3,0.00,0,53,6.0,285,40,72.3,0.12,63
08/21/2020 13:00 EDT,80.8,0.00,0,50,6.7,307,56,71.4,0.12,60
08/21/2020 12:00 EDT,83.3,0.00,0,46,7.4,303,61,70.0,0.12,60
08/21/2020 11:00 EDT,80.8,0.00,0,51,6.0,284,55,68.7,0.12,61
08/21/2020 10:00 EDT,77.5,0.00,0,54,8.3,286,42,67.8,0.13,60
08/21/2020 09:00 EDT,72.9,0.00,0,61,2.2,83,28,67.3,0.13,59
08/21/2020 08:00 EDT,64.8,0.00,0,74,3.8,163,13,67.1,0.13,56
08/21/2020 07:00 EDT,59.0,0.00,44,82,0.0,260,1,67.5,0.13,54
08/21/2020 06:00 EDT,53.8,0.00,60,88,0.0,260,0,67.8,0.12,50
08/21/2020 05:00 EDT,53.4,0.00,28,87,0.0,260,0,68.4,0.12,50
08/21/2020 04:00 EDT,56.5,0.00,14,84,1.6,260,0,68.7,0.12,52
08/21/2020 03:00 EDT,58.1,0.00,56,83,0.7,277,0,69.1,0.12,53
08/21/2020 02:00 EDT,55.9,0.00,0,91,1.6,330,0,69.6,0.12,53
08/21/2020 01:00 EDT,62.3,0.00,0,69,4.0,247,0,-,-,52
08/21/2020 00:00 EDT,57.4,0.00,17,84,0.0,330,0,70.9,0.12,53
08/20/2020 23:00 EDT,58.6,0.00,16,87,0.0,265,0,71.6,0.12,55
08/20/2020 22:00 EDT,61.3,0.00,0,81,0.7,265,0,72.1,0.12,55
08/20/2020 21:00 EDT,64.6,0.00,0,73,2.2,265,0,73.0,0.12,56
08/20/2020 20:00 EDT,66.4,0.00,0,71,0.7,93,4,73.6,0.12,57
08/20/2020 19:00 EDT,77.9,0.00,0,42,1.6,152,19,74.1,0.12,53
08/20/2020 18:00 EDT,80.1,0.00,0,39,2.2,180,34,74.3,0.12,53
08/20/2020 17:00 EDT,78.8,0.00,0,41,5.1,108,49,74.1,0.12,53
08/20/2020 16:00 EDT,80.2,0.00,0,36,6.7,239,57,73.9,0.12,51
08/20/2020 15:00 EDT,79.0,0.00,0,38,6.0,220,63,73.2,0.12,51
08/20/2020 14:00 EDT,79.5,0.00,0,39,6.0,205,64,72.0,0.12,52
08/20/2020 13:00 EDT,77.7,0.00,0,43,2.9,225,69,70.3,0.13,53
08/20/2020 12:00 EDT,75.2,0.00,0,45,4.5,303,52,69.1,0.13,52
08/20/2020 11:00 EDT,74.5,0.00,0,54,2.2,143,57,67.6,0.13,57
08/20/2020 10:00 EDT,71.2,0.00,0,61,3.8,145,44,66.6,0.13,57
08/20/2020 09:00 EDT,64.6,0.00,0,71,3.8,88,28,66.0,0.13,55
08/20/2020 08:00 EDT,58.5,0.00,13,78,1.6,167,14,66.0,0.13,52
08/20/2020 07:00 EDT,52.2,0.00,60,88,1.6,167,2,66.4,0.13,49
08/20/2020 06:00 EDT,48.2,0.00,60,95,2.2,167,0,66.9,0.13,47
08/20/2020 05:00 EDT,48.2,0.00,60,94,0.0,167,0,67.5,0.13,47
08/20/2020 04:00 EDT,48.4,0.00,60,93,0.0,166,0,68.0,0.13,46
08/20/2020 03:00 EDT,49.3,0.00,43,91,0.0,229,0,68.4,0.13,47
08/20/2020 02:00 EDT,54.1,0.00,14,83,2.9,251,0,68.9,0.13,49
08/20/2020 01:00 EDT,54.9,0.00,50,84,3.8,240,0,69.4,0.12,50
08/20/2020 00:00 EDT,51.4,0.00,60,91,0.0,263,0,70.2,0.12,49
08/19/2020 23:00 EDT,52.7,0.00,59,90,1.6,260,0,70.9,0.12,50
08/19/2020 22:00 EDT,55.0,0.00,33,86,0.7,261,0,71.8,0.12,51
08/19/2020 21:00 EDT,57.2,0.00,3,80,1.6,320,0,72.5,0.12,51
08/19/2020 20:00 EDT,61.5,0.00,0,66,0.7,321,5,73.4,0.12,50
08/19/2020 19:00 EDT,69.4,0.00,0,50,2.9,317,20,73.8,0.12,50
08/19/2020 18:00 EDT,71.2,0.00,0,46,3.8,324,36,74.1,0.12,49
08/19/2020 17:00 EDT,71.8,0.00,0,47,3.8,330,51,73.9,0.12,50
08/19/2020 16:00 EDT,72.0,0.00,0,48,5.1,324,64,73.6,0.12,51
08/19/2020 15:00 EDT,72.3,0.00,0,48,6.0,314,63,73.0,0.12,51
08/19/2020 14:00 EDT,73.0,0.00,0,50,8.3,303,71,72.0,0.13,53
08/19/2020 13:00 EDT,71.4,0.00,0,55,8.9,309,65,71.1,0.13,54
08/19/2020 12:00 EDT,66.6,0.00,0,69,7.4,305,31,70.2,0.13,56
08/19/2020 11:00 EDT,67.1,0.00,0,77,6.0,299,35,69.6,0.13,60
08/19/2020 10:00 EDT,63.9,0.00,6,82,4.5,292,19,69.3,0.13,58
08/19/2020 09:00 EDT,67.5,0.00,0,76,7.4,309,34,69.1,0.13,60
08/19/2020 08:00 EDT,63.5,0.00,2,83,5.1,282,14,69.1,0.13,58
08/19/2020 07:00 EDT,60.6,0.00,26,87,4.5,270,2,69.3,0.13,57
08/19/2020 06:00 EDT,58.8,0.00,28,89,2.9,305,0,69.8,0.13,56
08/19/2020 05:00 EDT,59.7,0.00,36,88,4.5,272,0,70.2,0.13,56
08/19/2020 04:00 EDT,59.4,0.00,53,90,0.7,292,0,70.5,0.13,56
08/19/2020 03:00 EDT,60.6,0.00,60,90,2.2,296,0,70.9,0.13,58
08/19/2020 02:00 EDT,60.8,0.00,51,93,3.8,282,0,71.2,0.13,59
08/19/2020 01:00 EDT,63.1,0.00,34,88,2.9,324,0,71.6,0.13,59
08/19/2020 00:00 EDT,62.6,0.00,24,92,0.7,336,0,72.0,0.12,60
08/18/2020 23:00 EDT,64.2,0.00,15,85,1.6,289,0,72.3,0.12,60
08/18/2020 22:00 EDT,62.8,0.00,20,90,2.9,293,0,72.9,0.12,60
08/18/2020 21:00 EDT,62.8,0.00,16,87,1.6,310,0,73.4,0.12,59
08/18/2020 20:00 EDT,66.4,0.00,0,78,1.6,300,2,73.9,0.12,59
08/18/2020 19:00 EDT,71.1,0.00,0,60,2.2,300,15,74.1,0.12,56
08/18/2020 18:00 EDT,73.9,0.00,0,57,3.8,310,30,74.3,0.12,58
08/18/2020 17:00 EDT,73.0,0.00,0,56,5.1,310,23,74.5,0.12,56
08/18/2020 16:00 EDT,73.0,0.00,0,61,1.6,334,49,74.3,0.12,59
08/18/2020 15:00 EDT,74.8,0.00,0,52,8.3,307,53,73.9,0.12,56
08/18/2020 14:00 EDT,71.1,0.00,0,65,5.1,316,30,73.8,0.12,59
08/18/2020 13:00 EDT,74.7,0.00,0,51,8.3,277,63,72.9,0.12,55
08/18/2020 12:00 EDT,75.4,0.00,0,54,6.7,285,66,71.8,0.12,58
08/18/2020 11:00 EDT,73.2,0.00,0,63,8.9,282,58,70.9,0.12,60
08/18/2020 10:00 EDT,71.2,0.00,0,74,7.4,279,45,70.2,0.13,62
08/18/2020 09:00 EDT,69.3,0.00,0,80,6.0,275,30,69.8,0.13,63
08/18/2020 08:00 EDT,66.4,0.00,24,87,5.1,272,14,69.8,0.13,62
08/18/2020 07:00 EDT,59.0,0.00,60,98,0.0,263,2,70.2,0.13,58
08/18/2020 06:00 EDT,57.0,0.00,60,97,0.7,263,0,70.7,0.13,56
08/18/2020 05:00 EDT,58.6,0.00,60,96,0.0,263,0,71.2,0.13,57
08/18/2020 04:00 EDT,59.9,0.00,60,97,1.6,237,0,71.8,0.13,59
08/18/2020 03:00 EDT,58.8,0.00,60,98,0.0,129,0,72.3,0.13,58
08/18/2020 02:00 EDT,59.9,0.00,60,97,1.6,128,0,72.9,0.13,59
08/18/2020 01:00 EDT,62.2,0.00,60,96,1.6,128,0,73.2,0.12,61
08/18/2020 00:00 EDT,63.3,0.00,60,95,0.0,128,0,73.6,0.12,62
08/17/2020 23:00 EDT,64.6,0.00,60,93,1.6,128,0,74.1,0.12,63
08/17/2020 22:00 EDT,64.2,0.00,60,93,1.6,206,0,74.7,0.12,62
08/17/2020 21:00 EDT,64.2,0.00,39,91,0.0,206,0,75.4,0.12,62
08/17/2020 20:00 EDT,65.7,0.00,46,88,2.9,306,1,75.9,0.12,62
08/17/2020 19:00 EDT,73.0,0.00,0,65,6.7,303,4,76.6,0.12,61
08/17/2020 18:00 EDT,75.0,0.00,0,60,6.0,309,17,77.0,0.12,60
08/17/2020 17:00 EDT,78.3,0.00,0,55,2.2,312,42,77.0,0.12,61
08/17/2020 16:00 EDT,79.9,0.00,0,46,3.8,275,48,77.0,0.12,57
08/17/2020 15:00 EDT,79.9,0.00,0,57,3.8,323,55,76.8,0.12,63
08/17/2020 14:00 EDT,79.5,0.00,0,55,4.5,317,75,75.9,0.12,62
08/17/2020 13:00 EDT,78.4,0.00,0,60,5.1,313,70,74.7,0.12,63
08/17/2020 12:00 EDT,77.0,0.00,0,70,6.0,295,60,73.4,0.12,66
08/17/2020 11:00 EDT,74.3,0.00,0,77,4.5,289,56,72.5,0.12,67
08/17/2020 10:00 EDT,71.1,0.00,0,86,5.1,324,21,72.0,0.12,67
08/17/2020 09:00 EDT,69.4,0.00,20,91,4.5,296,18,71.8,0.13,67
08/17/2020 08:00 EDT,66.4,0.00,60,98,1.6,348,5,71.8,0.12,66
08/17/2020 07:00 EDT,63.3,0.00,60,99,0.0,348,1,72.0,0.12,63
08/17/2020 06:00 EDT,62.4,0.00,60,99,2.2,347,0,72.3,0.12,62
08/17/2020 05:00 EDT,63.1,0.00,60,99,2.2,241,0,72.7,0.12,63
08/17/2020 04:00 EDT,63.7,0.00,60,99,2.2,239,0,73.2,0.12,63
08/17/2020 03:00 EDT,63.7,0.00,60,99,0.7,239,0,73.6,0.12,63
08/17/2020 02:00 EDT,63.9,0.00,60,98,0.7,239,0,74.1,0.12,63
08/17/2020 01:00 EDT,65.3,0.01,60,98,1.6,239,0,74.7,0.12,65
08/17/2020 00:00 EDT,65.3,0.07,60,97,1.6,104,0,75.2,0.12,64
08/16/2020 23:00 EDT,67.5,0.07,45,95,4.5,288,0,75.6,0.12,66
08/16/2020 22:00 EDT,69.4,0.00,8,89,8.9,298,0,76.1,0.12,66
08/16/2020 21:00 EDT,71.1,0.00,0,87,2.9,303,0,76.5,0.12,67
08/16/2020 20:00 EDT,72.1,0.00,0,84,2.2,307,1,77.0,0.12,67
08/16/2020 19:00 EDT,73.6,0.00,0,79,0.7,32,7,77.4,0.12,67
08/16/2020 18:00 EDT,75.6,0.00,0,78,1.6,347,13,77.5,0.12,68
08/16/2020 17:00 EDT,76.6,0.00,0,71,2.2,350,27,77.7,0.12,66
08/16/2020 16:00 EDT,80.6,0.00,0,50,2.9,58,26,77.9,0.12,60
08/16/2020 15:00 EDT,81.7,0.00,0,48,1.6,122,37,77.7,0.12,60
08/16/2020 14:00 EDT,81.9,0.00,0,48,6.0,102,80,76.6,0.12,60
08/16/2020 13:00 EDT,80.8,0.00,0,60,6.0,112,74,75.4,0.12,66
08/16/2020 12:00 EDT,78.6,0.00,0,65,3.8,152,55,74.3,0.13,66
08/16/2020 11:00 EDT,76.5,0.00,0,70,6.0,183,60,73.6,0.13,66
08/16/2020 10:00 EDT,74.7,0.00,0,75,6.0,174,34,73.0,0.13,66
08/16/2020 09:00 EDT,73.0,0.00,0,77,5.1,153,22,72.9,0.13,65
08/16/2020 08:00 EDT,71.4,0.00,5,79,6.7,143,12,72.9,0.13,65
08/16/2020 07:00 EDT,69.6,0.00,12,80,4.5,159,2,73.0,0.13,63
08/16/2020 06:00 EDT,68.4,0.00,12,81,2.9,152,0,73.2,0.13,62
08/16/2020 05:00 EDT,70.2,0.00,18,79,2.9,164,0,73.4,0.13,63
08/16/2020 04:00 EDT,68.7,0.00,42,90,0.0,168,0,73.6,0.13,66
08/16/2020 03:00 EDT,69.4,0.00,42,91,1.6,156,0,73.9,0.13,67
08/16/2020 02:00 EDT,70.3,0.00,55,88,3.8,143,0,74.1,0.12,67
08/16/2020 01:00 EDT,67.8,0.00,60,93,0.0,192,0,74.5,0.12,66
08/16/2020 00:00 EDT,67.5,0.00,60,91,0.7,192,0,74.8,0.12,65
08/15/2020 23:00 EDT,66.9,0.00,59,92,0.0,191,0,75.4,0.12,64
08/15/2020 22:00 EDT,68.5,0.00,14,87,0.0,191,0,75.9,0.12,64
08/15/2020 21:00 EDT,69.3,0.00,7,86,0.7,191,0,76.5,0.12,65
08/15/2020 20:00 EDT,73.0,0.00,0,78,1.6,219,2,76.8,0.12,66
08/15/2020 19:00 EDT,75.0,0.00,0,71,4.5,156,7,77.4,0.12,65
08/15/2020 18:00 EDT,78.3,0.00,0,61,8.3,188,14,77.7,0.12,64
08/15/2020 17:00 EDT,81.7,0.00,0,56,6.7,117,23,77.9,0.12,64
08/15/2020 16:00 EDT,82.4,0.00,0,56,4.5,91,36,77.7,0.12,65
08/15/2020 15:00 EDT,84.0,0.00,0,53,4.5,136,53,77.4,0.12,65
08/15/2020 14:00 EDT,82.9,0.00,0,57,7.4,86,63,76.5,0.12,66
08/15/2020 13:00 EDT,85.6,0.00,0,52,4.5,112,69,75.0,0.13,66
08/15/2020 12:00 EDT,82.2,0.00,0,60,7.4,108,58,73.9,0.13,67
08/15/2020 11:00 EDT,79.0,0.00,0,68,6.7,110,55,72.9,0.13,68
08/15/2020 10:00 EDT,75.2,0.00,0,77,4.5,133,39,72.1,0.13,67
08/15/2020 09:00 EDT,73.2,0.00,0,84,4.5,117,26,71.8,0.13,68
08/15/2020 08:00 EDT,69.1,0.00,5,86,0.7,59,14,71.8,0.13,65
08/15/2020 07:00 EDT,63.0,0.00,60,95,0.0,299,2,72.0,0.13,62
08/15/2020 06:00 EDT,61.0,0.00,60,97,0.7,299,0,72.3,0.13,60
08/15/2020 05:00 EDT,61.0,0.00,60,95,0.0,299,0,72.9,0.13,60
08/15/2020 04:00 EDT,61.7,0.00,60,93,1.6,299,0,73.2,0.13,60
08/15/2020 03:00 EDT,63.0,0.00,33,90,0.7,336,0,73.6,0.13,60
08/15/2020 02:00 EDT,66.0,0.00,12,85,1.6,336,0,73.9,0.13,61
08/15/2020 01:00 EDT,66.0,0.00,13,83,1.6,296,0,74.3,0.13,61
08/15/2020 00:00 EDT,67.8,0.00,12,81,1.6,296,0,74.8,0.13,62
08/14/2020 23:00 EDT,67.6,0.00,15,81,1.6,296,0,75.6,0.13,62
08/14/2020 22:00 EDT,68.7,0.00,12,80,1.6,296,0,76.3,0.13,62
08/14/2020 21:00 EDT,69.3,0.00,5,78,0.7,319,0,77.0,0.13,62
08/14/2020 20:00 EDT,74.3,0.00,0,64,2.2,317,6,77.5,0.12,61
08/14/2020 19:00 EDT,79.0,0.00,0,55,2.2,336,20,77.9,0.13,61
08/14/2020 18:00 EDT,81.1,0.00,0,53,2.2,348,35,78.3,0.13,62
08/14/2020 17:00 EDT,82.0,0.00,0,54,2.9,10,49,78.3,0.13,64
08/14/2020 16:00 EDT,82.9,0.00,0,53,3.8,329,61,77.9,0.13,64
08/14/2020 15:00 EDT,83.5,0.00,0,48,2.9,354,68,77.5,0.13,62
08/14/2020 14:00 EDT,83.1,0.00,0,45,3.8,7,72,76.5,0.13,60
08/14/2020 13:00 EDT,83.1,0.00,0,48,3.8,13,68,75.0,0.13,61
08/14/2020 12:00 EDT,81.7,0.00,0,54,4.5,7,62,73.6,0.13,63
08/14/2020 11:00 EDT,80.2,0.00,0,63,2.9,25,56,72.5,0.13,66
08/14/2020 10:00 EDT,76.8,0.00,0,73,2.2,343,43,71.8,0.14,67
08/14/2020 09:00 EDT,72.9,0.00,0,76,2.2,354,30,71.4,0.14,65
08/14/2020 08:00 EDT,69.8,0.00,36,89,1.6,323,15,71.4,0.14,66
08/14/2020 07:00 EDT,63.5,0.00,60,98,0.0,42,3,71.6,0.14,63
08/14/2020 06:00 EDT,60.1,0.00,60,98,0.7,309,0,72.0,0.14,60
08/14/2020 05:00 EDT,61.3,0.00,60,98,1.6,309,0,72.3,0.13,61
08/14/2020 04:00 EDT,62.4,0.00,60,97,0.7,309,0,72.7,0.13,62
08/14/2020 03:00 EDT,63.0,0.00,60,97,0.7,309,0,73.2,0.13,62
08/14/2020 02:00 EDT,63.0,0.00,60,95,0.0,309,0,73.6,0.13,62
08/14/2020 01:00 EDT,63.3,0.00,60,93,0.0,309,0,74.1,0.13,61
08/14/2020 00:00 EDT,64.2,0.00,59,91,0.7,309,0,74.7,0.13,62
08/13/2020 23:00 EDT,65.7,0.00,53,87,0.7,309,0,75.4,0.13,62
08/13/2020 22:00 EDT,65.8,0.00,14,85,0.7,309,0,76.1,0.13,61
08/13/2020 21:00 EDT,69.6,0.00,3,76,1.6,309,0,76.8,0.13,62
08/13/2020 20:00 EDT,75.2,0.00,0,62,0.0,309,7,77.4,0.13,61
08/13/2020 19:00 EDT,81.3,0.00,0,52,2.2,41,18,77.7,0.13,62
08/13/2020 18:00 EDT,84.9,0.00,0,46,1.6,4,36,77.9,0.13,62
08/13/2020 17:00 EDT,85.5,0.00,0,43,4.5,52,50,77.9,0.13,60
08/13/2020 16:00 EDT,85.8,0.00,0,41,2.2,343,58,77.7,0.13,59
08/13/2020 15:00 EDT,86.5,0.00,0,45,2.9,48,70,77.2,0.13,63
08/13/2020 14:00 EDT,84.7,0.00,0,43,4.5,39,68,76.1,0.14,60
08/13/2020 13:00 EDT,83.8,0.00,0,46,3.8,45,72,74.7,0.14,61
08/13/2020 12:00 EDT,82.9,0.00,0,48,1.6,285,61,73.2,0.14,61
08/13/2020 11:00 EDT,81.3,0.00,0,52,1.6,108,57,72.0,0.14,62
08/13/2020 10:00 EDT,75.9,0.00,0,71,2.2,69,39,71.4,0.15,66
08/13/2020 09:00 EDT,68.7,0.00,16,81,1.6,174,19,71.1,0.15,63
08/13/2020 08:00 EDT,64.0,0.00,60,91,0.7,344,10,71.1,0.15,61
08/13/2020 07:00 EDT,59.0,0.00,60,96,0.0,129,2,71.4,0.15,58
08/13/2020 06:00 EDT,58.5,0.00,60,97,0.0,250,0,71.6,0.14,58
08/13/2020 05:00 EDT,58.6,0.00,60,96,0.0,250,0,72.0,0.14,57
08/13/2020 04:00 EDT,58.1,0.00,60,96,1.6,250,0,72.5,0.14,57
08/13/2020 03:00 EDT,59.0,0.00,60,95,0.7,250,0,73.0,0.14,58
08/13/2020 02:00 EDT,60.3,0.00,60,93,0.7,250,0,73.4,0.14,58
08/13/2020 01:00 EDT,59.9,0.00,60,94,0.7,250,0,74.1,0.14,58
08/13/2020 00:00 EDT,60.4,0.00,60,92,1.6,248,0,74.8,0.14,58
08/12/2020 23:00 EDT,61.3,0.00,60,90,0.7,248,0,75.6,0.14,58
08/12/2020 22:00 EDT,63.1,0.00,52,89,1.6,345,0,76.3,0.14,60
08/12/2020 21:00 EDT,66.7,0.00,10,81,1.6,29,0,77.2,0.14,61
08/12/2020 20:00 EDT,73.4,0.00,0,64,0.7,29,9,77.7,0.14,60
08/12/2020 19:00 EDT,79.2,0.00,0,58,0.7,45,18,78.1,0.14,63
08/12/2020 18:00 EDT,80.8,0.00,0,53,2.2,45,35,78.3,0.14,62
08/12/2020 17:00 EDT,82.9,0.00,0,47,1.6,261,47,78.1,0.14,61
08/12/2020 16:00 EDT,83.8,0.00,0,47,0.7,122,60,77.9,0.14,61
08/12/2020 15:00 EDT,82.0,0.00,0,43,0.7,357,62,77.5,0.14,57
08/12/2020 14:00 EDT,79.9,0.00,0,45,5.1,261,73,76.6,0.14,57
08/12/2020 13:00 EDT,80.6,0.00,0,47,2.2,267,71,75.6,0.15,58
08/12/2020 12:00 EDT,78.4,0.00,0,43,5.1,313,73,74.3,0.15,54
08/12/2020 11:00 EDT,77.7,0.00,0,54,4.5,272,49,73.6,0.15,60
08/12/2020 10:00 EDT,75.2,0.00,0,61,2.9,277,44,72.9,0.15,61
08/12/2020 09:00 EDT,72.9,0.00,0,69,4.5,296,30,72.7,0.15,62
08/12/2020 08:00 EDT,68.4,0.00,0,77,3.8,271,12,72.7,0.15,61
08/12/2020 07:00 EDT,65.3,0.00,35,83,1.6,286,4,73.0,0.15,60
08/12/2020 06:00 EDT,62.6,0.00,33,85,2.2,277,0,73.6,0.15,58
08/12/2020 05:00 EDT,63.9,0.00,37,86,2.2,258,0,73.9,0.15,60
08/12/2020 04:00 EDT,67.1,0.00,25,85,1.6,285,0,74.3,0.15,62
08/12/2020 03:00 EDT,69.4,0.00,23,87,4.5,302,0,74.7,0.15,65
08/12/2020 02:00 EDT,70.5,0.00,39,88,4.5,296,0,75.0,0.15,67
08/12/2020 01:00 EDT,71.4,0.00,55,86,0.7,338,0,75.6,0.15,67
08/12/2020 00:00 EDT,68.5,0.00,58,90,0.0,285,0,76.1,0.15,65
08/11/2020 23:00 EDT,69.1,0.00,36,89,0.0,281,0,76.6,0.15,66
08/11/2020 22:00 EDT,72.3,0.00,6,82,2.2,281,0,77.2,0.15,66
08/11/2020 21:00 EDT,74.1,0.00,0,76,1.6,192,0,77.9,0.15,66
08/11/2020 20:00 EDT,79.2,0.00,0,66,6.0,309,7,78.4,0.15,67
08/11/2020 19:00 EDT,82.0,0.00,0,61,7.4,303,21,78.8,0.15,67
08/11/2020 18:00 EDT,83.8,0.00,0,60,11.2,299,36,79.0,0.15,68
08/11/2020 17:00 EDT,85.8,0.00,0,59,11.2,293,48,78.8,0.15,70
08/11/2020 16:00 EDT,88.3,0.00,0,52,9.6,278,60,78.4,0.15,68
08/11/2020 15:00 EDT,90.9,0.00,0,48,7.4,253,55,77.9,0.15,68
08/11/2020 14:00 EDT,90.0,0.00,0,48,8.3,257,52,77.2,0.15,68
08/11/2020 13:00 EDT,88.5,0.00,0,50,6.7,208,42,76.5,0.16,67
08/11/2020 12:00 EDT,89.6,0.00,0,49,6.7,208,64,75.6,0.16,68
08/11/2020 11:00 EDT,86.0,0.00,0,53,10.5,206,55,74.5,0.16,67
08/11/2020 10:00 EDT,83.7,0.00,0,61,4.5,164,44,73.9,0.16,69
08/11/2020 09:00 EDT,79.7,0.00,0,69,3.8,146,29,73.4,0.16,69
08/11/2020 08:00 EDT,74.5,0.00,0,74,3.8,146,15,73.4,0.16,66
08/11/2020 07:00 EDT,70.9,0.00,20,83,1.6,145,2,73.8,0.16,65
08/11/2020 06:00 EDT,69.3,0.00,26,89,1.6,154,0,74.1,0.16,66
08/11/2020 05:00 EDT,70.5,0.00,22,88,2.9,145,0,74.5,0.16,67
08/11/2020 04:00 EDT,71.8,0.00,12,87,2.9,138,0,74.8,0.16,68
08/11/2020 03:00 EDT,72.0,0.00,12,86,2.2,143,0,75.2,0.16,68
08/11/2020 02:00 EDT,71.8,0.00,12,86,3.8,136,0,75.6,0.16,67
08/11/2020 01:00 EDT,73.2,0.00,12,82,2.2,139,0,75.9,0.16,67
08/11/2020 00:00 EDT,74.3,0.00,19,85,2.2,160,0,76.5,0.16,69
08/10/2020 23:00 EDT,74.5,0.00,46,84,1.6,157,0,77.0,0.16,69
08/10/2020 22:00 EDT,72.3,0.00,25,88,0.0,142,0,77.7,0.16,69
08/10/2020 21:00 EDT,75.2,0.00,0,79,0.0,143,0,78.4,0.16,68
08/10/2020 20:00 EDT,80.8,0.00,0,68,4.5,131,7,79.0,0.16,69
08/10/2020 19:00 EDT,88.5,0.00,0,56,0.7,345,19,79.3,0.16,71
08/10/2020 18:00 EDT,88.7,0.00,0,57,2.9,314,35,79.3,0.16,71
08/10/2020 17:00 EDT,88.9,0.00,0,56,5.1,296,47,79.3,0.16,71
08/10/2020 16:00 EDT,89.2,0.00,0,54,6.0,303,59,79.0,0.16,70
08/10/2020 15:00 EDT,89.4,0.00,0,57,5.1,295,66,78.3,0.16,72
